gene_symbol	logFC	p_value	adj_p_value	direction
MCHR1	0.666666666666667	0.71801796756164	0.840021806008428	up
MEMO1P4	-0.666666666666667	0.71801796756164	0.840021806008428	down
METTL14-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
MFRP	-0.666666666666667	0.71801796756164	0.840021806008428	down
MGAM2	0.666666666666667	0.71801796756164	0.840021806008428	up
MICALL2-DT	0.666666666666667	0.71801796756164	0.840021806008428	up
MINCR	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR1197	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR1252	0.666666666666667	0.71801796756164	0.840021806008428	up
MIR1288	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR136	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR1913	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR193A	0.666666666666667	0.71801796756164	0.840021806008428	up
MIR30A	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR3138	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR3176	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR3193	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR324	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR339	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR3611	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR4280HG	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR4312	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR4521	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR4644	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR4653	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR4779	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR5189	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR542	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR548S	0.666666666666667	0.71801796756164	0.840021806008428	up
MIR550A2	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR562	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR613	-0.666666666666667	0.71801796756164	0.840021806008428	down
MIR665	0.666666666666667	0.71801796756164	0.840021806008428	up
MIR6864	0.666666666666667	0.71801796756164	0.840021806008428	up
MIR924	-0.666666666666667	0.71801796756164	0.840021806008428	down
MND1	-0.666666666666667	0.71801796756164	0.840021806008428	down
MPPED2	0.666666666666667	0.71801796756164	0.840021806008428	up
MRPS18CP7	-0.666666666666667	0.71801796756164	0.840021806008428	down
MRPS9-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
MSC	-0.666666666666667	0.71801796756164	0.840021806008428	down
MT1P3	0.666666666666667	0.71801796756164	0.840021806008428	up
MTCO2P11	-0.666666666666667	0.71801796756164	0.840021806008428	down
MTCYBP3	-0.666666666666667	0.71801796756164	0.840021806008428	down
MTND6P21	-0.666666666666667	0.71801796756164	0.840021806008428	down
MUC5B	-0.666666666666667	0.71801796756164	0.840021806008428	down
MUC6	0.666666666666667	0.71801796756164	0.840021806008428	up
MYCBP2-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
MYL11	0.666666666666667	0.71801796756164	0.840021806008428	up
MYO18B	0.666666666666667	0.71801796756164	0.840021806008428	up
MYOCOS	0.666666666666667	0.71801796756164	0.840021806008428	up
MZB1	0.666666666666667	0.71801796756164	0.840021806008428	up
NALF2	-0.666666666666667	0.71801796756164	0.840021806008428	down
NAXEP1	0.666666666666667	0.71801796756164	0.840021806008428	up
NCKAP5-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
NCKAP5-AS2	0.666666666666667	0.71801796756164	0.840021806008428	up
NDNF	0.666666666666667	0.71801796756164	0.840021806008428	up
NDUFB8P2	-0.666666666666667	0.71801796756164	0.840021806008428	down
NFIB-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
NGRNP4	0.666666666666667	0.71801796756164	0.840021806008428	up
NKX6-1	0.666666666666667	0.71801796756164	0.840021806008428	up
NMBR	-0.666666666666667	0.71801796756164	0.840021806008428	down
NMUR2	0.666666666666667	0.71801796756164	0.840021806008428	up
NOX1	-0.666666666666667	0.71801796756164	0.840021806008428	down
NOXO1	-0.666666666666667	0.71801796756164	0.840021806008428	down
NPB	-0.666666666666667	0.71801796756164	0.840021806008428	down
NR1H4	0.666666666666667	0.71801796756164	0.840021806008428	up
NR1I3	0.666666666666667	0.71801796756164	0.840021806008428	up
OBI1-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
OBSCN-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
OOSP3	-0.666666666666667	0.71801796756164	0.840021806008428	down
OPN1SW	0.666666666666667	0.71801796756164	0.840021806008428	up
OPN5	0.666666666666667	0.71801796756164	0.840021806008428	up
OR51B4	0.666666666666667	0.71801796756164	0.840021806008428	up
OR52B1P	-0.666666666666667	0.71801796756164	0.840021806008428	down
OR52H2P	-0.666666666666667	0.71801796756164	0.840021806008428	down
OR52L1	0.666666666666667	0.71801796756164	0.840021806008428	up
OR52V1P	0.666666666666667	0.71801796756164	0.840021806008428	up
OR7D2	-0.666666666666667	0.71801796756164	0.840021806008428	down
ORM2	-0.666666666666667	0.71801796756164	0.840021806008428	down
PAG1	0.666666666666667	0.71801796756164	0.840021806008428	up
PATE2	0.666666666666667	0.71801796756164	0.840021806008428	up
PATL2	0.666666666666667	0.71801796756164	0.840021806008428	up
PEBP4	0.666666666666667	0.71801796756164	0.840021806008428	up
PELP1-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
PFN1P2	-0.666666666666667	0.71801796756164	0.840021806008428	down
PGCKA1	0.666666666666667	0.71801796756164	0.840021806008428	up
PGM5	-0.666666666666667	0.71801796756164	0.840021806008428	down
PHEX-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
PHF24	0.666666666666667	0.71801796756164	0.840021806008428	up
PIGR	-0.666666666666667	0.71801796756164	0.840021806008428	down
PKD2L2	0.666666666666667	0.71801796756164	0.840021806008428	up
PKIB	0.666666666666667	0.71801796756164	0.840021806008428	up
PLA2G10HP	0.666666666666667	0.71801796756164	0.840021806008428	up
PLD4	-0.666666666666667	0.71801796756164	0.840021806008428	down
PLEKHG6	-0.666666666666667	0.71801796756164	0.840021806008428	down
PLIN5	-0.666666666666667	0.71801796756164	0.840021806008428	down
PLS3-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
PLSCR3	0.666666666666667	0.71801796756164	0.840021806008428	up
PLXDC1	-0.666666666666667	0.71801796756164	0.840021806008428	down
PLXNC1	0.666666666666667	0.71801796756164	0.840021806008428	up
POF1B	0.666666666666667	0.71801796756164	0.840021806008428	up
POLR3DP1	-0.666666666666667	0.71801796756164	0.840021806008428	down
PON1	-0.666666666666667	0.71801796756164	0.840021806008428	down
PPM1E	-0.666666666666667	0.71801796756164	0.840021806008428	down
PPP1CB-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
PRDM10-DT	0.666666666666667	0.71801796756164	0.840021806008428	up
PRDM16	0.666666666666667	0.71801796756164	0.840021806008428	up
PRKAR1B-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
PRO1804	0.666666666666667	0.71801796756164	0.840021806008428	up
PRR4	-0.666666666666667	0.71801796756164	0.840021806008428	down
PRRT4	-0.666666666666667	0.71801796756164	0.840021806008428	down
PRSS41	-0.666666666666667	0.71801796756164	0.840021806008428	down
PRSS42P	0.666666666666667	0.71801796756164	0.840021806008428	up
PSD3-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
PSG1	0.666666666666667	0.71801796756164	0.840021806008428	up
PSG11	0.666666666666667	0.71801796756164	0.840021806008428	up
PSMC1P4	0.666666666666667	0.71801796756164	0.840021806008428	up
PSME2P5	0.666666666666667	0.71801796756164	0.840021806008428	up
PTP4A1	0.666666666666667	0.71801796756164	0.840021806008428	up
RAD21-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RAD23BP1	0.666666666666667	0.71801796756164	0.840021806008428	up
RAET1E	0.666666666666667	0.71801796756164	0.840021806008428	up
RAET1K	-0.666666666666667	0.71801796756164	0.840021806008428	down
RASA2-IT1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RASAL1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RASEF	-0.666666666666667	0.71801796756164	0.840021806008428	down
RASGEF1C	-0.666666666666667	0.71801796756164	0.840021806008428	down
RASGRF1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RASL10A	-0.666666666666667	0.71801796756164	0.840021806008428	down
RBBP4P2	0.666666666666667	0.71801796756164	0.840021806008428	up
RBM5-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RDXP1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RERGL	0.666666666666667	0.71801796756164	0.840021806008428	up
RGS22	0.666666666666667	0.71801796756164	0.840021806008428	up
RGS9BP	-0.666666666666667	0.71801796756164	0.840021806008428	down
RHOG2P	0.666666666666667	0.71801796756164	0.840021806008428	up
RHOT1P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RLIMP3	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SKP23	0.666666666666667	0.71801796756164	0.840021806008428	up
RN7SKP234	0.666666666666667	0.71801796756164	0.840021806008428	up
RN7SKP258	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SKP30	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL172P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL242P	0.666666666666667	0.71801796756164	0.840021806008428	up
RN7SL30P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL328P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL333P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL344P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL683P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL735P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RN7SL749P	0.666666666666667	0.71801796756164	0.840021806008428	up
RNA5SP108	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNA5SP166	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNA5SP379	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNA5SP82	0.666666666666667	0.71801796756164	0.840021806008428	up
RNASE4	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNASEH2A	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNF103-CHMP3	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNF212-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNF224	0.666666666666667	0.71801796756164	0.840021806008428	up
RNU1-100P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU1-91P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU4-40P	0.666666666666667	0.71801796756164	0.840021806008428	up
RNU4-9P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-13P	0.666666666666667	0.71801796756164	0.840021806008428	up
RNU6-2	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-299P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-37P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-407P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-41P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-466P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-5P	0.666666666666667	0.71801796756164	0.840021806008428	up
RNU6-638P	0.666666666666667	0.71801796756164	0.840021806008428	up
RNU6-759P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-80P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU6-998P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNU7-59P	-0.666666666666667	0.71801796756164	0.840021806008428	down
RNVU1-4	-0.666666666666667	0.71801796756164	0.840021806008428	down
RORC	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL14P6	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL17P13	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL17P5	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL18P13	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL21P10	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL21P11	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL21P39	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL21P7	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL22P3	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL23AP55	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL24P5	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL26P32	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL27AP5	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL31P63	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL32P32	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL35AP26	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL36AP41	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL3L	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL3P9	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL6P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL7AP15	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL7AP34	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL7AP39	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL7AP53	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL7P18	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL7P19	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL7P48	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL7P49	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL7P50	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPL9P27	0.666666666666667	0.71801796756164	0.840021806008428	up
RPL9P28	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS10P5	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS14P6	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS15AP14	0.666666666666667	0.71801796756164	0.840021806008428	up
RPS15AP24	0.666666666666667	0.71801796756164	0.840021806008428	up
RPS16P7	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS18P14	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS19P7	0.666666666666667	0.71801796756164	0.840021806008428	up
RPS20P6	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS23P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS26P21	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS26P23	0.666666666666667	0.71801796756164	0.840021806008428	up
RPS2P35	0.666666666666667	0.71801796756164	0.840021806008428	up
RPS3P6	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS4XP13	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS4XP5	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS6P22	-0.666666666666667	0.71801796756164	0.840021806008428	down
RPS6P9	0.666666666666667	0.71801796756164	0.840021806008428	up
RPSAP55	-0.666666666666667	0.71801796756164	0.840021806008428	down
RRS1-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
RSC1A1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RSPH14	-0.666666666666667	0.71801796756164	0.840021806008428	down
RSU1P3	0.666666666666667	0.71801796756164	0.840021806008428	up
RTBDN-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
RTL3	0.666666666666667	0.71801796756164	0.840021806008428	up
RUNX3	-0.666666666666667	0.71801796756164	0.840021806008428	down
RXFP1	-0.666666666666667	0.71801796756164	0.840021806008428	down
RYR2	0.666666666666667	0.71801796756164	0.840021806008428	up
SACK1B	0.666666666666667	0.71801796756164	0.840021806008428	up
SCARNA21B	-0.666666666666667	0.71801796756164	0.840021806008428	down
SCAT8	0.666666666666667	0.71801796756164	0.840021806008428	up
SCG2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SCGB1A1	-0.666666666666667	0.71801796756164	0.840021806008428	down
SCNN1B	-0.666666666666667	0.71801796756164	0.840021806008428	down
SDK2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SDR42E1P5	0.666666666666667	0.71801796756164	0.840021806008428	up
SEPHS1P6	-0.666666666666667	0.71801796756164	0.840021806008428	down
SEPTIN2P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
SERINC4	-0.666666666666667	0.71801796756164	0.840021806008428	down
SERP2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SERPINA1	-0.666666666666667	0.71801796756164	0.840021806008428	down
SERPINF2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SFN	0.666666666666667	0.71801796756164	0.840021806008428	up
SFTA1P	-0.666666666666667	0.71801796756164	0.840021806008428	down
SH2D1B	0.666666666666667	0.71801796756164	0.840021806008428	up
SIX3	0.666666666666667	0.71801796756164	0.840021806008428	up
SKOR1	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC22A15	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC22A25	0.666666666666667	0.71801796756164	0.840021806008428	up
SLC22A6	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC22A8	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC24A3	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC2A2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC2A5	0.666666666666667	0.71801796756164	0.840021806008428	up
SLC39A13-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
SLC39A2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC4A1	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC5A8	0.666666666666667	0.71801796756164	0.840021806008428	up
SLC6A12	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLC6A19	0.666666666666667	0.71801796756164	0.840021806008428	up
SLC9A7P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
SLFN14	-0.666666666666667	0.71801796756164	0.840021806008428	down
SMARCE1P2	-0.666666666666667	0.71801796756164	0.840021806008428	down
SMG7-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
SNHG31	-0.666666666666667	0.71801796756164	0.840021806008428	down
SNORA11F	0.666666666666667	0.71801796756164	0.840021806008428	up
SNORA35B	-0.666666666666667	0.71801796756164	0.840021806008428	down
SNORA38B	0.666666666666667	0.71801796756164	0.840021806008428	up
SNORD96B	-0.666666666666667	0.71801796756164	0.840021806008428	down
SNX31	0.666666666666667	0.71801796756164	0.840021806008428	up
SOD3	-0.666666666666667	0.71801796756164	0.840021806008428	down
SOX11	-0.666666666666667	0.71801796756164	0.840021806008428	down
SOX15	-0.666666666666667	0.71801796756164	0.840021806008428	down
SPATA31A3	0.666666666666667	0.71801796756164	0.840021806008428	up
SPDYC	-0.666666666666667	0.71801796756164	0.840021806008428	down
SPDYE3	0.666666666666667	0.71801796756164	0.840021806008428	up
STAM-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
STAR	-0.666666666666667	0.71801796756164	0.840021806008428	down
STIM2-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
STUB1-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
STX19	-0.666666666666667	0.71801796756164	0.840021806008428	down
SVOPL	0.666666666666667	0.71801796756164	0.840021806008428	up
SYCP2L	0.666666666666667	0.71801796756164	0.840021806008428	up
TAFA5	-0.666666666666667	0.71801796756164	0.840021806008428	down
TAS2R63P	0.666666666666667	0.71801796756164	0.840021806008428	up
TAS2R6P	-0.666666666666667	0.71801796756164	0.840021806008428	down
TBX21	0.666666666666667	0.71801796756164	0.840021806008428	up
TCP10L	0.666666666666667	0.71801796756164	0.840021806008428	up
TERF1P7	-0.666666666666667	0.71801796756164	0.840021806008428	down
TESPA1	0.666666666666667	0.71801796756164	0.840021806008428	up
TEX41	0.666666666666667	0.71801796756164	0.840021806008428	up
TFIP11-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
TLCD4	-0.666666666666667	0.71801796756164	0.840021806008428	down
TM4SF1-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
TM6SF2	-0.666666666666667	0.71801796756164	0.840021806008428	down
TMEM151B	0.666666666666667	0.71801796756164	0.840021806008428	up
TMEM220-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
TMEM221	0.666666666666667	0.71801796756164	0.840021806008428	up
TMEM235	-0.666666666666667	0.71801796756164	0.840021806008428	down
TMEM263-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
TMPRSS11D	-0.666666666666667	0.71801796756164	0.840021806008428	down
TMPRSS12	0.666666666666667	0.71801796756164	0.840021806008428	up
TNFSF8	-0.666666666666667	0.71801796756164	0.840021806008428	down
TNNC1	-0.666666666666667	0.71801796756164	0.840021806008428	down
TOLLIP-DT	0.666666666666667	0.71801796756164	0.840021806008428	up
TOX4P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
TP53TG5	0.666666666666667	0.71801796756164	0.840021806008428	up
TPH2	0.666666666666667	0.71801796756164	0.840021806008428	up
TPRKBP2	0.666666666666667	0.71801796756164	0.840021806008428	up
TRAV10	-0.666666666666667	0.71801796756164	0.840021806008428	down
TRAV22	0.666666666666667	0.71801796756164	0.840021806008428	up
TRAV8-4	-0.666666666666667	0.71801796756164	0.840021806008428	down
TSIX	-0.666666666666667	0.71801796756164	0.840021806008428	down
TSPOAP1	-0.666666666666667	0.71801796756164	0.840021806008428	down
TTLL7-IT1	-0.666666666666667	0.71801796756164	0.840021806008428	down
TTTY10	0.666666666666667	0.71801796756164	0.840021806008428	up
TUBB4BP2	-0.666666666666667	0.71801796756164	0.840021806008428	down
TUBB7P	-0.666666666666667	0.71801796756164	0.840021806008428	down
TUBG1P	0.666666666666667	0.71801796756164	0.840021806008428	up
U2SURP-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
UBAC2-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
UBXN7-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
UCN	0.666666666666667	0.71801796756164	0.840021806008428	up
UGT1A1	-0.666666666666667	0.71801796756164	0.840021806008428	down
UGT1A4	-0.666666666666667	0.71801796756164	0.840021806008428	down
UGT2A3	0.666666666666667	0.71801796756164	0.840021806008428	up
ULK4P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
UPK2	0.666666666666667	0.71801796756164	0.840021806008428	up
USH1G	0.666666666666667	0.71801796756164	0.840021806008428	up
VEZTP1	0.666666666666667	0.71801796756164	0.840021806008428	up
VN2R10P	-0.666666666666667	0.71801796756164	0.840021806008428	down
VWA8-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
WASHC2EP	-0.666666666666667	0.71801796756164	0.840021806008428	down
WDR11-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
WDR72	0.666666666666667	0.71801796756164	0.840021806008428	up
WFDC8	-0.666666666666667	0.71801796756164	0.840021806008428	down
WNT7B	-0.666666666666667	0.71801796756164	0.840021806008428	down
YTHDF1P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
ZC3H11D	0.666666666666667	0.71801796756164	0.840021806008428	up
ZC3H12B	0.666666666666667	0.71801796756164	0.840021806008428	up
ZCCHC14-DT	0.666666666666667	0.71801796756164	0.840021806008428	up
ZNF385C	-0.666666666666667	0.71801796756164	0.840021806008428	down
ZNF582-DT	0.666666666666667	0.71801796756164	0.840021806008428	up
ZNF670-ZNF695	-0.666666666666667	0.71801796756164	0.840021806008428	down
ZSCAN10	-0.666666666666667	0.71801796756164	0.840021806008428	down
ZSCAN5B	0.666666666666667	0.71801796756164	0.840021806008428	up
ZSWIM2	0.666666666666667	0.71801796756164	0.840021806008428	up
ACTR1AP1	0.666666666666667	0.71801796756164	0.840021806008428	up
ADAMTSL2	0.666666666666667	0.71801796756164	0.840021806008428	up
ADH5P3	0.666666666666667	0.71801796756164	0.840021806008428	up
AGTR1	0.666666666666667	0.71801796756164	0.840021806008428	up
ALOX12B	0.666666666666667	0.71801796756164	0.840021806008428	up
ANKRD17-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
ANKRD26P4	-0.666666666666667	0.71801796756164	0.840021806008428	down
APOBR	0.666666666666667	0.71801796756164	0.840021806008428	up
ARHGAP30	-0.666666666666667	0.71801796756164	0.840021806008428	down
ASB14	-0.666666666666667	0.71801796756164	0.840021806008428	down
ASPG	0.666666666666667	0.71801796756164	0.840021806008428	up
ATP6V1B1-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
ATP8B4	0.666666666666667	0.71801796756164	0.840021806008428	up
B4GALNT3	0.666666666666667	0.71801796756164	0.840021806008428	up
BDKRB2	-0.666666666666667	0.71801796756164	0.840021806008428	down
BEND4	-0.666666666666667	0.71801796756164	0.840021806008428	down
BRD7P5	0.666666666666667	0.71801796756164	0.840021806008428	up
BTF3P6	0.666666666666667	0.71801796756164	0.840021806008428	up
C1QL4	0.666666666666667	0.71801796756164	0.840021806008428	up
C2orf72	-0.666666666666667	0.71801796756164	0.840021806008428	down
C3orf36	-0.666666666666667	0.71801796756164	0.840021806008428	down
CA15P1	-0.666666666666667	0.71801796756164	0.840021806008428	down
CBFA2T3	-0.666666666666667	0.71801796756164	0.840021806008428	down
CCL21	-0.666666666666667	0.71801796756164	0.840021806008428	down
CCR5AS	0.666666666666667	0.71801796756164	0.840021806008428	up
CD200R1	-0.666666666666667	0.71801796756164	0.840021806008428	down
CD72	0.666666666666667	0.71801796756164	0.840021806008428	up
CDH7	-0.666666666666667	0.71801796756164	0.840021806008428	down
CDK6-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
CEP83-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
CFAP58-DT	0.666666666666667	0.71801796756164	0.840021806008428	up
CHMP4C	0.666666666666667	0.71801796756164	0.840021806008428	up
CHRNB3	-0.666666666666667	0.71801796756164	0.840021806008428	down
CILP	0.666666666666667	0.71801796756164	0.840021806008428	up
CIMIP6	-0.666666666666667	0.71801796756164	0.840021806008428	down
CLDN3	-0.666666666666667	0.71801796756164	0.840021806008428	down
CNTFR	0.666666666666667	0.71801796756164	0.840021806008428	up
CPN2	-0.666666666666667	0.71801796756164	0.840021806008428	down
CPNE9	-0.666666666666667	0.71801796756164	0.840021806008428	down
CRABP1	0.666666666666667	0.71801796756164	0.840021806008428	up
CROCC2	-0.666666666666667	0.71801796756164	0.840021806008428	down
CRTAM	0.666666666666667	0.71801796756164	0.840021806008428	up
CSGALNACT2-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
CTBP2P4	0.666666666666667	0.71801796756164	0.840021806008428	up
CYP1B1	-0.666666666666667	0.71801796756164	0.840021806008428	down
CYP2B7P	-0.666666666666667	0.71801796756164	0.840021806008428	down
CYP3A4	0.666666666666667	0.71801796756164	0.840021806008428	up
CYYR1-AS1	0.666666666666667	0.71801796756164	0.840021806008428	up
DAPK1-IT1	-0.666666666666667	0.71801796756164	0.840021806008428	down
DDHD1-DT	-0.666666666666667	0.71801796756164	0.840021806008428	down
DDX18P3	-0.666666666666667	0.71801796756164	0.840021806008428	down
DEGS2	0.666666666666667	0.71801796756164	0.840021806008428	up
DNAJC27-AS1	-0.666666666666667	0.71801796756164	0.840021806008428	down
DUSP15	-0.666666666666667	0.71801796756164	0.840021806008428	down
DUSP26	-0.666666666666667	0.71801796756164	0.840021806008428	down
EIF4BP8	-0.666666666666667	0.71801796756164	0.840021806008428	down
ELL3	0.666666666666667	0.71801796756164	0.840021806008428	up
EMILIN3	-0.666666666666667	0.71801796756164	0.840021806008428	down
EPCIP	0.666666666666667	0.71801796756164	0.840021806008428	up
