gene_symbol	logFC	p_value	adj_p_value	direction
INPP5J	-0.123831875	0.00315497057460642	0.0100566998738041	down
TAS2R46	0.177744375	0.00316611054325511	0.0100905194189174	up
TTC32	-0.1427096875	0.00317345356099306	0.0101122286332464	down
ZNF770	-0.2090196875	0.0031769575557713	0.0101216995579168	down
OLR1	0.5703771875	0.00318105528499505	0.0101330586174579	up
OSGIN1	0.1255971875	0.00318378197502602	0.0101400472440881	up
NCL	-0.0946718749999983	0.00318597409641111	0.0101453312660185	down
C2orf48	0.124648125	0.00318845389767986	0.0101515294470627	up
ALG6	0.2002815625	0.00319266273145416	0.0101632295982216	up
NELL1	0.15122625	0.00319690259619855	0.0101750246009109	up
CLEC3A	-0.291794062499999	0.00319957999481037	0.0101818435113235	down
VWA8	-0.169665	0.00320413565348576	0.0101946362241382	down
SNORA10	0.2008025	0.00321806766067406	0.0102372525130552	up
RGS16	0.265915	0.00321905472062385	0.0102386812328933	up
ARAF	0.0827159375000004	0.00322202333926104	0.0102464110636851	up
PREX2	-0.363326875	0.00322689397959797	0.010260185952838	down
GATAD2B	-0.15962	0.00322820132928199	0.0102626283447844	down
GLCCI1	0.21211875	0.00322931336553982	0.0102644491126118	up
DNAH1	0.103995625	0.00323024769815997	0.0102657045314875	up
PARP10	0.1327653125	0.00323302662014354	0.0102728206446063	up
SMO	-0.1142271875	0.003236692519712	0.0102827522496542	down
GSTZ1	0.100403125	0.00324095429840288	0.0102945732913054	up
KDM6B	0.120505312499999	0.00324194648385973	0.010295008336407	up
DHFR2	-0.1841803125	0.00324217306617051	0.010295008336407	down
ATP6AP1L	-0.286981875	0.00324503134872439	0.010302365581363	down
SLC29A1	-0.1119484375	0.00324797384005606	0.0103099876747477	down
MRPL46	-0.1483328125	0.00324972345841113	0.0103138213413272	down
PHIP	-0.1463071875	0.00325268581275458	0.0103215020130307	down
ZNF638	-0.150701249999999	0.00325529733543503	0.0103280670420628	down
TRIM28	-0.1034203125	0.00326322105639337	0.0103502394813568	down
RPL5	-0.105571874999999	0.00326337346333329	0.0103502394813568	down
ZNF106	-0.150890625	0.00326695739456342	0.0103598800551026	down
CNTNAP1	-0.128061875	0.0032699866099983	0.0103677586453603	down
PNPLA3	0.2237271875	0.00327163593846134	0.0103712602959252	up
CLCN3	0.149283750000001	0.00327473619108734	0.0103793595212265	up
TRPM3	-0.175842187500001	0.00327598656819459	0.0103815937982763	down
ZNF700	0.108214375	0.00327867677780833	0.010388389397707	up
FEM1C	-0.111056250000001	0.00327983272881382	0.0103903222915302	down
DGKG	-0.1900953125	0.0032903894706016	0.0104220307528641	down
SNORD78	0.318010625	0.00330039904298776	0.0104519958378013	up
RNF128	0.1628525	0.00330521347835436	0.0104655012699249	up
MYH3	-0.12356625	0.00331239784312068	0.0104865050146567	down
OR51E2	0.154405	0.00331514913405762	0.0104934697270112	up
XPO7	-0.12843	0.00332311104431624	0.010516922598349	down
FOLR1	0.124938125000001	0.00332727648040122	0.0105283546552745	up
CCDC90B	-0.1550565625	0.00333636217228252	0.0105553492727814	down
GSTM5	-0.331443749999999	0.00334262619647987	0.0105734094062824	down
ZNF613	-0.1305653125	0.00334399889778026	0.0105759938553426	down
RAB2B	-0.128571875	0.00335610295309671	0.0106125116308838	down
GSTA2	-0.1098303125	0.00336215711550663	0.0106298897640262	down
ATF1	-0.158839375	0.00337616229450554	0.010672396105518	down
KRT2	-0.0996543749999996	0.00337993288061019	0.010682541102068	down
IL6ST	-0.167736562499999	0.00338293050854238	0.0106902401409741	down
COCH	-0.12775125	0.00338746551311104	0.0107024686325595	down
CNKSR2	-0.1298590625	0.00338792484165244	0.0107024686325595	down
ZNF774	-0.124025625	0.00339282990674855	0.0107150464848449	down
DDX6	-0.143789999999999	0.00339303237346504	0.0107150464848449	down
C7orf43	0.1350475	0.00340559103152871	0.0107529220476254	up
EEF1AKMT1	-0.14260875	0.00340813017030369	0.0107591543425759	down
ADORA2B	0.193432187500001	0.00341429232673092	0.0107768202080713	up
BAG5	-0.101429375000001	0.00341591686258764	0.0107801601136844	down
CLIP4	0.2416675	0.00341892283337915	0.0107878578063172	up
N4BP1	0.0889228125	0.00341982027126705	0.0107889009154692	up
VPS45	-0.15026375	0.00342327741157877	0.0107980177286342	down
ADGRB3	-0.3246571875	0.00343044675120273	0.0108188389421113	down
POLR2K	-0.1554190625	0.0034442686857647	0.0108606305328296	down
SMPDL3B	0.21224875	0.00345122140210641	0.0108807515233214	up
GOPC	-0.147684687500001	0.00345459230270915	0.0108895752397256	down
SLC9B2	-0.174297499999999	0.00345678296357378	0.0108946762950323	down
LIPG	0.21669375	0.00346079782530194	0.0109055240081079	up
EQTN	-0.116979375	0.00346243496089363	0.0109088767771376	down
MIR154	-0.239703125	0.00346902663511976	0.0109278358070563	down
TYW1B	0.1889409375	0.00347801325398984	0.0109531826345921	up
MEAF6	-0.152172812500001	0.00347822391863997	0.0109531826345921	down
RNF157	0.1506534375	0.00348257931328408	0.0109644517840456	up
RERGL	-0.5586525	0.00348295463071189	0.0109644517840456	down
HSP90AB6P	-0.0931525000000002	0.0034887259276928	0.0109799385665242	down
DHX34	0.140294062499999	0.00348921865497969	0.0109799385665242	up
CCAR2	0.1078146875	0.0034896048121108	0.0109799385665242	up
SH3PXD2B	0.148882499999999	0.00349246488218879	0.0109871213392891	up
RSPH4A	0.1501721875	0.0034954399448002	0.0109946634389989	up
LPIN3	-0.159241562499999	0.0034960994667365	0.0109949208774613	down
GMEB1	0.0956125000000002	0.00349796583968064	0.0109989730425643	up
ADAMTS2	0.147191875	0.00349968289775498	0.0110025544421821	up
GALNT13	-0.3423596875	0.00350866137531454	0.0110289598606708	down
FOLR3	0.157631249999999	0.00351154375429045	0.0110361975355697	up
ARMCX4	-0.3034028125	0.00351302624142517	0.0110390339199348	down
SHOC2	-0.1357896875	0.00352525171740272	0.011075621646967	down
ATP2B2	0.157126875	0.00352993218840776	0.0110884963429551	up
SLC25A16	-0.150303125	0.0035383102953446	0.0111129801734808	down
RARB	0.209683125	0.00354108892819537	0.0111198722274117	up
GABPB2	-0.171428125	0.00354262012161576	0.0111228453933871	down
APOBEC3B	0.2316740625	0.0035438702285462	0.0111249351904865	up
RASAL2	-0.146104062499999	0.00354505970278636	0.0111250139999624	down
RIF1	-0.1406959375	0.00354506435715715	0.0111250139999624	down
ERV3-1	0.233106875	0.00354637844057121	0.0111273031420033	up
MAP2K4	-0.144107187499999	0.00355683149624628	0.0111582617221123	down
CRAT	-0.131315312500001	0.00355999032717747	0.0111663308993357	down
ADD1	-0.1413184375	0.00356193949342428	0.011170603786183	down
OVCH2	-0.1457059375	0.00356695990214775	0.0111845054065203	down
UBALD2	0.161895	0.00356807153389587	0.0111861481641641	up
MAP3K8	0.14091375	0.00356986216387184	0.0111899187359968	up
NEXN-AS1	-0.1472915625	0.00357089208752704	0.0111913039851642	down
PRKAA1	-0.152552500000001	0.00357348064048499	0.0111975727741769	down
TPBG	-0.0962240625000005	0.00357598399305747	0.0112035725662326	down
TMEM99	-0.1975721875	0.00358355650954181	0.0112254494809265	down
ANAPC16	-0.151925625	0.00359201220661714	0.0112500852934909	down
WDR59	-0.125195625	0.00359291377753796	0.0112510575728661	down
PDHA1	-0.105818125	0.00359643159325558	0.0112602208446181	down
ACSL6	0.144441250000001	0.00359709922480002	0.0112604588068452	up
DCXR	0.109785000000001	0.00360797638854693	0.0112926516367725	up
MSH6	-0.1196825	0.00361260458776591	0.0113052783819383	down
MIR30C2	-0.2794615625	0.0036149923663789	0.0113108909599358	down
PKN2	-0.150226249999999	0.00361781457162923	0.011317860739944	down
CHRAC1	-0.1086678125	0.00362334635879419	0.0113323711736372	down
CASZ1	-0.2107609375	0.00362364372210141	0.0113323711736372	down
AHDC1	-0.141365	0.00363262597085199	0.0113585953841344	down
DCAKD	-0.1353746875	0.00363416262718424	0.0113615337193163	down
IMPDH1	0.147162187499999	0.00364016365835531	0.0113784258350265	up
NCOR2	0.1126434375	0.00364316956028112	0.0113859517636832	up
NFXL1	-0.179017187499999	0.00364973048250622	0.0114045838570909	down
MUM1	-0.157808125	0.00365449345411856	0.0114175925660273	down
NOL10	-0.132471874999999	0.00365926671468332	0.0114296073754488	down
MED4	-0.157080937499999	0.00365995111051238	0.0114296073754488	down
TCHH	0.142899999999999	0.00366014064799877	0.0114296073754488	up
KIAA1191	-0.15192875	0.00366129315646544	0.0114300333154171	down
SMIM11A	-0.160230625	0.00366147812347492	0.0114300333154171	down
POLR3F	-0.15540375	0.00366718568577949	0.011445973295743	down
PPP3CA	0.117198437500001	0.00367399323046531	0.0114653407370792	up
AXL	-0.1343159375	0.00367790881135926	0.0114756784273116	down
PCDHB8	-0.309831562499999	0.00368210723258663	0.0114868950922507	down
SDF2L1	0.1531740625	0.0036848208766635	0.0114934768511204	up
PAN2	0.116220312499999	0.00368592222780797	0.0114939882080173	up
ZFAT	0.1481365625	0.00368619261397245	0.0114939882080173	up
ZNF781	-0.2587671875	0.00368813985440666	0.0114981762242296	down
NUPR1	0.230766875	0.00369521830264907	0.0115183573459416	up
GIPC3	0.174628437499999	0.00371213627075539	0.0115691001908904	up
ADAMTS14	0.136190625	0.00371332541610527	0.0115691001908904	up
LOC100287290	0.22855	0.00371371758658033	0.0115691001908904	up
FAM174A	-0.141949062500001	0.00371392855389798	0.0115691001908904	down
ZC3HAV1	0.1045275	0.00372966119626048	0.0116151434045555	up
FAM50A	0.1058778125	0.00372992993688033	0.0116151434045555	up
RELB	0.20339625	0.0037403481135738	0.0116456806225503	up
LDHC	0.0921640624999999	0.00374330887877363	0.0116516711202783	up
ZNF830	-0.1410928125	0.00374349650084073	0.0116516711202783	down
DUSP23	0.128224375	0.00374435421034427	0.0116524352003732	up
PLCG1	-0.198178125	0.00374503860310195	0.0116526597568807	down
FAM124B	0.1968778125	0.00375997216680298	0.011697213182537	up
PGAM2	-0.1015615625	0.00376159577820785	0.0117003517644435	down
LMO3	-0.557243124999999	0.00376830099727194	0.0117192929544243	down
PMPCA	0.0960237499999998	0.00377365952609747	0.0117314812648766	up
PAX8	0.1251959375	0.00377403978229055	0.0117314812648766	up
BCL6B	0.1868653125	0.00377452727081566	0.0117314812648766	up
MAP7	0.156578125	0.00377468561267821	0.0117314812648766	up
IFFO2	-0.1319215625	0.00378011919051283	0.0117451492859286	down
NPAS2	-0.171950937499999	0.00378074402569725	0.0117451492859286	down
GINS2	0.18294125	0.00378093467529471	0.0117451492859286	up
APOBEC3H	0.1755928125	0.0037930173055794	0.0117807601790295	up
HINT3	-0.1666159375	0.00380953800338065	0.0118301414290005	down
DDX58	0.183212812499999	0.00382193531063436	0.011866703877211	up
SDR39U1	-0.125870625	0.00383433153906934	0.0119032510492753	down
C1orf21	0.179079999999999	0.00383497482122867	0.0119033065512794	up
ZNF571	-0.1823534375	0.00384167959152164	0.0119221731070327	down
EPN1	0.136340312500001	0.00384463563261496	0.0119294016947441	up
KLRC1	0.2248396875	0.00385072269588355	0.011946341494825	up
ZNF330	0.1191290625	0.0038558132075106	0.0119601846118887	up
MRPS7	0.1129684375	0.00386011088591608	0.0119715643623335	up
LSR	0.1505740625	0.00386467461487109	0.0119825565976259	up
PCYOX1L	0.1072009375	0.00386507877234044	0.0119825565976259	up
SMNDC1	-0.147216562500001	0.00386554392420655	0.0119825565976259	down
SPIN3	-0.148335	0.00387038076640597	0.0119955963404991	down
FOXJ2	-0.139813124999999	0.00387820149789255	0.0120178783961884	down
FOXS1	-0.1395328125	0.00388063255040363	0.0120234542295022	down
RNF138	0.1798590625	0.00388619904809634	0.012038741289456	up
MPI	0.0965134374999998	0.00388863901333695	0.0120443395184446	up
ZNF280C	-0.207406249999999	0.00389002321462303	0.012046666424328	down
MRPS21	-0.0915340624999987	0.00389237355614996	0.0120509555705902	down
XPNPEP1	0.0983056249999991	0.00389364891047091	0.0120509555705902	up
PDGFRA	-0.2424853125	0.00389377605267959	0.0120509555705902	down
CD5L	0.280350624999999	0.00389394087947933	0.0120509555705902	up
IFNK	0.0962659375	0.00389663594889372	0.0120573357202559	up
KCNC4	-0.13470375	0.00390244743858199	0.0120733553476156	down
NELFE	-0.0994581250000004	0.00390326329042251	0.0120739168221374	down
ZFP3	-0.114345625	0.00391065336997477	0.0120948107882239	down
MET	-0.3424203125	0.00391520354501213	0.0121069161774518	down
SNORA75	-0.175088125	0.00391929709290909	0.0121176058429725	down
DEFB129	-0.1063271875	0.00392665650266404	0.0121383877237623	down
SLC35G2	-0.1008903125	0.00392811227440126	0.0121409160309645	down
SLC25A27	-0.337399687499999	0.00393147923660073	0.0121488260543069	down
CCDC126	-0.2316690625	0.00393194811614198	0.0121488260543069	down
IAH1	-0.1198534375	0.00393703418455102	0.0121622117811125	down
DUSP3	-0.0958581249999998	0.00393853518992175	0.0121622117811125	down
ARHGEF7	-0.131504062499999	0.00393856398343256	0.0121622117811125	down
TTF1	-0.136995312500001	0.0039388364114316	0.0121622117811125	down
GREB1	0.1508634375	0.00394569508308674	0.0121811736675342	up
NDUFB6	-0.2213690625	0.00394648668176504	0.0121811736675342	down
PELP1	-0.1142990625	0.00394689738914956	0.0121811736675342	down
CANT1	0.119570625	0.00395090396940707	0.0121915621351694	up
GCFC2	-0.1653965625	0.0039515830035201	0.0121916808730747	down
PPP1R15B	0.133469375000001	0.00396553351356557	0.0122327389568385	up
HMGN1	0.108441562499999	0.00396698121827319	0.0122352217675245	up
ZNF548	-0.107427187500001	0.00397466511792892	0.0122569347358297	down
ID2B	-0.0999068750000004	0.00397607963111767	0.0122593104842155	down
GFOD1	0.140854375	0.00398037290233799	0.0122687521558108	up
CXCL13	0.27084	0.00398043107035842	0.0122687521558108	up
TK2	0.10248625	0.00398221419936812	0.0122722608252224	up
ZNF512B	-0.117244375	0.0039828831351524	0.0122723352292951	down
CUL5	-0.1985978125	0.00399119566926663	0.0122959577813454	down
SETDB1	0.0901909374999992	0.00399499235296298	0.0123056626402241	up
SRRD	0.108085625	0.00400186726085446	0.0123230905337165	up
KRBA2	-0.142898125	0.00400194517884209	0.0123230905337165	down
ALS2CL	-0.1575565625	0.00400321873304284	0.0123250181407319	down
TRMT12	-0.1530378125	0.00400542749859581	0.0123298239658376	down
MS4A2	0.380738124999999	0.00401016840840868	0.0123424216230987	up
THAP2	-0.2186478125	0.00401226768893695	0.0123468861638702	down
AARS2	0.1293340625	0.00402341286888421	0.0123791815605356	up
BDP1	-0.154090625	0.00402575952392662	0.0123843997121214	down
KIAA1958	-0.173570000000001	0.00402925337040977	0.0123931446992581	down
FPGS	0.0942612499999997	0.00403362976904464	0.0124046009685291	up
SOX18	0.154169375	0.00403836729423354	0.0124171639274874	up
PRKCI	-0.134120312499999	0.00405092744403051	0.0124537719338124	down
SMDT1	-0.1283109375	0.00405325683976469	0.0124589207737793	down
CCL23	0.1448825	0.00405777051048127	0.0124707809019845	up
CCDC127	-0.0982759375000001	0.00405845649759049	0.0124708754469874	down
EIF1AX	-0.185171249999999	0.00406294373074166	0.0124826485919622	down
U2SURP	-0.1236725	0.00406729696352982	0.0124929758340042	down
CFAP69	-0.258071875	0.00406761788700277	0.0124929758340042	down
MEX3B	-0.0972318749999999	0.00407132173340847	0.0125023340677579	down
ALAD	-0.117680625	0.00407727075358434	0.0125185827154333	down
CHST3	-0.1491603125	0.00409213518180485	0.0125621949863374	down
SPSB1	-0.222839062500001	0.00409889876069778	0.0125809289005581	down
TUSC1	-0.1196003125	0.00410670195982308	0.0126028472107889	down
MOB3C	0.113205625	0.00410813492927208	0.0126052123341666	up
TMEM53	0.126036249999999	0.00412134994086352	0.0126417811096508	up
STARD10	-0.137998749999999	0.00412138137894096	0.0126417811096508	down
HTR1F	0.157717499999999	0.00412353689517823	0.0126463547737556	up
ESPL1	0.1278784375	0.00412597872704895	0.0126518049157278	up
IPO4	0.116213749999999	0.00413342640168356	0.0126726006287441	up
C8orf4	0.304484999999999	0.00413761559338911	0.01268340112562	up
SRI	-0.118505624999999	0.00413927321553966	0.0126864391483682	down
RIOK3	0.0976153125000004	0.00414222791735315	0.0126919125917037	up
PLP2	-0.113587812499999	0.00414239273996025	0.0126919125917037	down
CNN2	-0.12157875	0.00414396989737643	0.012694701280664	down
SNORD34	0.2336778125	0.00414840269429995	0.0127062356743822	up
TMIE	-0.1473928125	0.00415533691528409	0.0127254267914082	down
CELF6	0.142204375	0.00415719149442775	0.0127290581907084	up
ARHGEF4	-0.120895	0.00415918643446591	0.0127331181288708	down
CDC14A	0.1830228125	0.00416024488958492	0.0127343102257108	up
S100B	0.2468571875	0.00416215002115523	0.0127374021389613	up
NBAS	-0.1313321875	0.00416324824099676	0.0127374021389613	down
C7orf69	0.1693	0.00416326268620178	0.0127374021389613	up
TCAIM	-0.1741446875	0.00416489216850353	0.0127403395440578	down
LAMC2	0.1976471875	0.00417029162915478	0.0127548064563238	up
ZNF429	-0.228754375	0.0041757803491582	0.0127695416750527	down
GNG11	-0.1920571875	0.00418006675263138	0.0127805960647121	down
RANBP6	-0.159701875	0.0041825983898206	0.0127862825495431	down
PELI3	-0.134565625	0.00418864498196183	0.0128027107662887	down
PAPSS1	0.160525	0.00420041251058163	0.0128366171024246	up
MIIP	0.12120125	0.00421016693494926	0.0128643614180269	up
EXOSC3	-0.1498696875	0.00421225852133247	0.0128686864264078	down
SNTB2	-0.134297187499999	0.00421571884769339	0.0128771909530008	down
TMEM262	-0.147451875	0.00422829973906402	0.0129135476465991	down
MOB1B	0.1279390625	0.00423662497682175	0.0129368976710811	up
NLGN4X	0.346175625	0.00424254754840434	0.012952904634068	up
BAG6	0.121713125000001	0.00424393056194866	0.0129550489792412	up
MYL3	-0.1218465625	0.00424863608087603	0.0129673333109868	down
ZNF551	0.0850978125000002	0.00425010713874116	0.0129697433335996	up
NOS1AP	-0.1549365625	0.0042523364319016	0.0129744660641845	down
IGFBP5	-0.272653124999999	0.0042535557244465	0.0129761061233195	down
HPS4	0.11758875	0.00426084450172533	0.0129962585579068	up
FUT7	0.119371249999999	0.00428457546023806	0.0130665477863661	up
PAQR7	-0.1309515625	0.0042874539331786	0.013073231449886	down
GPR85	0.2336271875	0.00429012658364631	0.0130792854823867	up
PCYT1B	-0.1290990625	0.00430224422343996	0.0131141278514947	down
BYSL	0.123878750000001	0.00430550406769894	0.0131219629976804	up
GLTSCR2	-0.0971443749999992	0.0043115730160255	0.0131383556218401	down
PALB2	0.0929353124999994	0.0043141151372562	0.0131439976640623	up
LTF	0.276713750000001	0.00431520152652797	0.0131452033697834	up
IFNAR1	0.180081875000001	0.00431965804709152	0.0131566733253789	up
SNORD113-4	-0.355631875	0.0043220958881697	0.0131619921663254	down
